Date,Open,High,Low,Close,Adj Close,Volume
2018-01-15,35.220001,35.220001,35.220001,35.220001,141525.750000,0
2018-01-16,34.959999,35.200001,34.959999,35.200001,141445.359375,70
2018-01-17,35.320000,35.320000,35.320000,35.320000,141927.562500,0
2018-01-18,35.180000,35.180000,35.180000,35.180000,141365.000000,0
2018-01-19,35.220001,35.259998,34.900002,35.259998,141686.453125,3397
2018-01-22,35.220001,35.220001,35.220001,35.220001,141525.750000,0
2018-01-23,36.400002,37.459999,36.400002,37.459999,150526.812500,750
2018-01-24,37.619999,37.619999,37.599998,37.599998,151089.375000,180
2018-01-25,36.980000,36.980000,36.980000,36.980000,148597.984375,0
2018-01-26,36.580002,36.580002,36.580002,36.580002,146990.671875,0
2018-01-29,37.040001,37.040001,37.040001,37.040001,148839.109375,0
2018-01-30,36.980000,36.980000,36.980000,36.980000,148597.984375,0
2018-01-31,36.340000,36.340000,36.340000,36.340000,146026.265625,0
2018-02-01,37.160000,37.619999,37.160000,37.619999,151169.734375,120
2018-02-02,37.060001,37.060001,37.060001,37.060001,148919.468750,0
2018-02-05,36.619999,36.619999,36.619999,36.619999,147151.406250,0
2018-02-06,36.320000,36.320000,36.320000,36.320000,145945.890625,0
2018-02-07,35.680000,35.680000,35.680000,35.680000,143374.171875,0
2018-02-08,36.340000,36.340000,36.340000,36.340000,146026.265625,0
2018-02-09,35.560001,35.560001,35.400002,35.400002,142249.046875,100
2018-02-12,35.580002,35.580002,35.580002,35.580002,142972.359375,0
2018-02-13,36.520000,36.639999,36.520000,36.639999,147231.765625,200
2018-02-14,36.919998,36.919998,36.919998,36.919998,148356.890625,0
2018-02-15,36.779999,36.880001,36.779999,36.880001,148196.156250,550
2018-02-16,36.500000,36.500000,36.500000,36.500000,146669.187500,0
2018-02-19,37.439999,37.439999,37.439999,37.439999,150446.421875,0
2018-02-20,37.139999,37.139999,36.980000,36.980000,148597.984375,25
2018-02-21,36.400002,36.400002,36.400002,36.400002,146267.359375,0
2018-02-22,36.660000,37.000000,36.619999,36.619999,147151.406250,120
2018-02-23,36.400002,36.400002,36.080002,36.080002,144981.500000,42
2018-02-26,36.439999,36.439999,36.439999,36.439999,146428.093750,115
2018-02-27,36.560001,36.560001,36.560001,36.560001,146910.296875,0
2018-02-28,36.400002,37.040001,36.400002,37.040001,148839.109375,170
2018-03-01,36.639999,36.980000,36.500000,36.500000,146669.187500,969
2018-03-02,36.180000,36.180000,36.180000,36.180000,145383.328125,0
2018-03-05,35.380001,35.380001,35.380001,35.380001,142168.671875,0
2018-03-06,34.939999,35.599998,34.939999,35.599998,143052.703125,500
2018-03-07,35.560001,35.560001,35.560001,35.560001,142891.968750,0
2018-03-08,36.119999,36.119999,36.119999,36.119999,145142.234375,0
2018-03-09,36.419998,36.419998,36.419998,36.419998,146347.718750,0
2018-03-12,36.139999,36.139999,36.139999,36.139999,145222.609375,200
2018-03-13,36.840000,36.840000,36.840000,36.840000,148035.437500,0
2018-03-14,36.560001,37.500000,36.560001,37.500000,150687.531250,180
2018-03-15,37.139999,37.139999,37.139999,37.139999,149240.921875,0
2018-03-16,36.860001,36.860001,36.860001,36.860001,148115.796875,0
2018-03-19,37.180000,37.200001,36.599998,36.599998,147071.015625,375
2018-03-20,36.200001,36.200001,36.200001,36.200001,145463.687500,0
2018-03-21,36.340000,36.380001,36.340000,36.380001,146187.000000,1
2018-03-22,37.020000,37.020000,37.020000,37.020000,148758.734375,0
2018-03-23,36.279999,36.279999,36.279999,36.279999,145785.156250,0
2018-03-26,35.820000,35.820000,35.820000,35.820000,143936.734375,0
2018-03-27,36.000000,36.000000,36.000000,36.000000,144660.031250,0
2018-03-28,36.020000,36.020000,36.020000,36.020000,144740.406250,0
2018-03-29,35.799999,35.799999,35.799999,35.799999,143856.375000,0
2018-04-03,36.139999,36.139999,36.139999,36.139999,145222.609375,0
2018-04-04,36.540001,36.540001,36.540001,36.540001,146829.937500,0
2018-04-05,36.160000,36.160000,36.160000,36.160000,145302.968750,0
2018-04-06,36.840000,36.840000,36.840000,36.840000,148035.437500,0
2018-04-09,36.599998,36.599998,36.599998,36.599998,147071.015625,0
2018-04-10,36.040001,36.040001,35.599998,35.599998,143052.703125,60
2018-04-11,35.619999,35.639999,35.619999,35.639999,143213.437500,100
2018-04-12,35.520000,35.520000,35.520000,35.520000,142731.234375,0
2018-04-13,36.160000,36.160000,36.160000,36.160000,145302.968750,0
2018-04-16,36.240002,36.240002,36.240002,36.240002,145624.437500,0
2018-04-17,36.099998,36.099998,36.099998,36.099998,145061.875000,0
2018-04-18,35.820000,35.820000,35.820000,35.820000,143936.734375,0
2018-04-19,36.480000,36.480000,36.480000,36.480000,146588.828125,0
2018-04-20,36.400002,36.400002,36.400002,36.400002,146267.359375,0
2018-04-23,36.099998,36.099998,36.099998,36.099998,145061.875000,0
2018-04-24,36.220001,36.220001,36.220001,36.220001,145544.062500,0
2018-04-25,35.880001,35.880001,35.880001,35.880001,144177.843750,0
2018-04-26,35.700001,36.040001,35.700001,36.040001,144820.781250,170
2018-04-27,36.220001,36.220001,35.980000,35.980000,144579.671875,250
2018-04-30,35.919998,35.919998,35.919998,35.919998,144338.562500,0
2018-05-02,36.000000,36.299999,36.000000,36.299999,145865.515625,400
2018-05-03,35.680000,35.680000,34.540001,34.540001,138793.265625,0
2018-05-04,34.439999,34.439999,34.439999,34.439999,138391.421875,0
2018-05-07,34.980000,34.980000,34.340000,34.340000,137989.593750,160
2018-05-08,34.040001,34.040001,34.040001,34.040001,136784.109375,180
2018-05-09,33.860001,33.860001,33.860001,33.860001,136060.796875,0
2018-05-10,33.220001,33.220001,33.220001,33.220001,133489.062500,0
2018-05-11,33.560001,33.560001,33.560001,33.560001,134855.296875,0
2018-05-14,34.639999,35.759998,34.639999,35.759998,143695.625000,300
2018-05-15,35.740002,35.740002,35.740002,35.740002,143615.265625,0
2018-05-16,34.000000,34.000000,34.000000,34.000000,136623.359375,0
2018-05-17,33.680000,33.680000,33.680000,33.680000,135337.500000,0
2018-05-18,33.580002,33.580002,33.580002,33.580002,134935.671875,0
2018-05-21,33.580002,33.580002,33.580002,33.580002,134935.671875,0
2018-05-22,32.139999,32.139999,31.740000,31.740000,127541.929688,315
2018-05-23,32.840000,32.840000,32.439999,32.439999,130354.750000,100
2018-05-24,31.959999,32.279999,31.740000,32.279999,129711.828125,128
2018-05-25,32.439999,32.439999,32.400002,32.400002,-22228.080078,11
2018-05-28,31.020000,31.020000,31.020000,31.020000,-21281.328125,25
2018-05-29,30.840000,30.840000,30.840000,30.840000,-21157.837891,0
2018-05-30,29.920000,29.920000,29.920000,29.920000,-20526.669922,10
2018-05-31,30.299999,30.299999,30.299999,30.299999,-20787.371094,0
2018-06-01,30.540001,31.580000,30.540001,31.580000,-21665.515625,17
2018-06-04,31.540001,31.540001,31.540001,31.540001,-21638.074219,0
2018-06-05,32.400002,32.400002,32.400002,32.400002,-22228.080078,0
2018-06-06,31.920000,31.920000,31.920000,31.920000,-21898.773438,0
2018-06-07,32.299999,33.000000,32.299999,33.000000,-22639.708984,0
2018-06-08,32.720001,32.720001,31.660000,31.660000,-21720.398438,50
2018-06-11,31.719999,31.719999,31.719999,31.719999,-21761.562500,0
2018-06-12,31.219999,31.219999,30.700001,30.700001,-21061.789063,110
2018-06-13,30.680000,30.680000,30.680000,30.680000,-21048.068359,0
2018-06-14,30.459999,30.459999,30.459999,30.459999,-20897.136719,0
2018-06-15,31.219999,31.219999,31.219999,31.219999,-21418.535156,0
2018-06-18,30.639999,30.639999,30.639999,30.639999,-21020.626953,0
2018-06-19,30.000000,30.000000,29.400000,29.740000,-20403.179688,200
2018-06-20,29.559999,30.200001,29.559999,30.040001,-20608.998047,1485
2018-06-21,30.000000,30.000000,30.000000,30.000000,-20581.552734,0
2018-06-22,29.940001,29.940001,29.940001,29.940001,-20540.390625,0
2018-06-25,30.660000,30.660000,30.660000,30.660000,-21034.347656,0
2018-06-26,30.200001,30.200001,30.200001,30.200001,-20718.765625,0
2018-06-27,30.240000,30.240000,30.240000,30.240000,-20746.207031,0
2018-06-28,30.080000,30.420000,30.080000,30.420000,-20869.697266,500
2018-06-29,29.820000,29.820000,29.820000,29.820000,-20458.066406,0
2018-07-02,30.540001,30.540001,30.540001,30.540001,-20952.023438,0
2018-07-03,30.500000,30.500000,30.500000,30.500000,-20924.578125,0
2018-07-04,30.860001,30.920000,30.860001,30.920000,-21212.720703,350
2018-07-05,31.480000,31.480000,31.480000,31.480000,-21596.912109,0
2018-07-06,31.299999,31.299999,31.299999,31.299999,-21473.421875,0
2018-07-09,31.420000,31.420000,31.420000,31.420000,-21555.750000,0
2018-07-10,31.200001,31.200001,30.620001,30.620001,-21006.906250,250
2018-07-11,30.600000,30.600000,30.600000,30.600000,-20993.185547,0
2018-07-12,30.200001,30.200001,30.200001,30.200001,-20718.765625,0
2018-07-13,30.340000,30.340000,30.340000,30.340000,-20814.812500,0
2018-07-16,30.959999,31.100000,30.959999,30.980000,-21253.882813,160
2018-07-17,30.959999,30.959999,30.959999,30.959999,-21240.162109,0
2018-07-18,30.639999,30.639999,30.639999,30.639999,-21020.626953,0
2018-07-19,30.480000,30.480000,30.480000,30.480000,-20910.857422,0
2018-07-20,30.240000,30.240000,30.240000,30.240000,-20746.207031,0
2018-07-23,30.360001,30.360001,30.360001,30.360001,-20828.533203,0
2018-07-24,30.160000,30.160000,30.160000,30.160000,-20691.322266,0
2018-07-25,30.559999,30.559999,30.559999,30.559999,-20965.742188,0
2018-07-26,30.340000,30.340000,30.340000,30.340000,-20814.812500,0
2018-07-27,31.500000,31.500000,31.500000,31.500000,-21610.630859,0
2018-07-30,31.920000,31.920000,31.920000,31.920000,-21898.773438,0
2018-07-31,31.700001,31.700001,31.700001,31.700001,-21747.843750,0
2018-08-01,31.680000,31.680000,31.680000,31.680000,-21734.119141,0
2018-08-02,32.220001,32.220001,32.220001,32.220001,-22104.589844,0
2018-08-03,32.200001,32.200001,32.200001,32.200001,-22090.869141,0
2018-08-06,32.540001,32.540001,32.540001,32.540001,-22324.125000,0
2018-08-07,32.880001,32.880001,32.880001,32.880001,-22557.384766,0
2018-08-08,32.720001,32.720001,32.720001,32.720001,-22447.615234,190
2018-08-09,32.939999,32.939999,32.939999,32.939999,-22598.544922,0
2018-08-10,32.900002,32.900002,32.900002,32.900002,-22571.105469,0
2018-08-13,31.299999,31.299999,31.299999,31.299999,-21473.421875,0
2018-08-14,30.860001,31.000000,30.820000,30.820000,-21144.117188,125
2018-08-15,30.760000,30.760000,30.760000,30.760000,-21102.955078,0
2018-08-16,30.180000,30.180000,30.180000,30.180000,-20705.042969,0
2018-08-17,31.219999,31.219999,31.100000,31.100000,-21336.210938,315
2018-08-20,31.780001,31.780001,31.780001,31.780001,-21802.726563,0
2018-08-21,31.660000,31.660000,31.660000,31.660000,-21720.398438,0
2018-08-22,31.340000,31.420000,31.340000,31.420000,-21555.750000,35
2018-08-23,31.100000,31.100000,31.100000,31.100000,-21336.210938,0
2018-08-24,30.780001,30.780001,30.760000,30.760000,-21102.955078,1
2018-08-27,30.600000,30.600000,30.600000,30.600000,-20993.185547,0
2018-08-28,30.600000,30.600000,30.600000,30.600000,-20993.185547,0
2018-08-29,31.100000,31.100000,31.100000,31.100000,-21336.210938,0
2018-08-30,31.660000,31.660000,31.660000,31.660000,-21720.398438,0
2018-08-31,31.400000,31.400000,31.200001,31.200001,-21404.818359,1
2018-09-03,31.240000,31.240000,31.240000,31.240000,-21432.259766,200
2018-09-04,31.120001,31.120001,31.120001,31.120001,-21349.931641,0
2018-09-05,30.719999,30.719999,30.719999,30.719999,-21075.509766,0
2018-09-06,31.040001,31.040001,31.040001,31.040001,-21295.048828,0
2018-09-07,31.400000,31.400000,31.400000,31.400000,-21542.025391,0
2018-09-10,31.559999,31.559999,31.559999,31.559999,-21651.794922,0
2018-09-11,31.500000,31.500000,31.500000,31.500000,-21610.630859,0
2018-09-12,31.299999,31.299999,29.780001,29.780001,-20430.623047,1300
2018-09-13,29.980000,30.620001,29.980000,30.620001,-21006.906250,0
2018-09-14,30.660000,30.660000,30.660000,30.660000,-21034.347656,0
2018-09-17,30.680000,30.680000,30.680000,30.680000,-21048.068359,0
2018-09-18,30.040001,30.639999,30.040001,30.639999,-21020.626953,2000
2018-09-19,30.420000,30.420000,30.420000,30.420000,-20869.697266,0
2018-09-20,30.500000,30.500000,30.500000,30.500000,-20924.578125,0
2018-09-21,30.540001,30.540001,30.540001,30.540001,-20952.023438,0
2018-09-24,30.240000,30.240000,30.240000,30.240000,-20746.207031,0
2018-09-25,30.000000,30.000000,30.000000,30.000000,-20581.552734,0
2018-09-26,30.059999,30.059999,30.059999,30.059999,-20622.718750,0
2018-09-27,30.120001,30.120001,30.120001,30.120001,-20663.880859,0
2018-09-28,30.100000,30.100000,30.100000,30.100000,-20650.160156,0
2018-10-01,31.320000,31.320000,31.320000,31.320000,-21487.142578,0
2018-10-02,31.139999,31.360001,31.139999,31.360001,-21514.585938,101
2018-10-04,31.299999,31.299999,31.299999,31.299999,-21473.421875,0
2018-10-05,30.940001,30.940001,30.940001,30.940001,-21226.445313,0
2018-10-08,30.920000,30.920000,30.920000,30.920000,-21212.720703,0
2018-10-09,30.980000,30.980000,30.980000,30.980000,-21253.882813,0
2018-10-10,31.120001,31.120001,31.120001,31.120001,-21349.931641,0
2018-10-11,30.920000,30.920000,30.260000,30.260000,-20759.929688,300
2018-10-12,30.080000,30.080000,30.080000,30.080000,-20636.439453,0
2018-10-15,30.299999,30.299999,30.299999,30.299999,-20787.371094,0
2018-10-16,30.719999,30.719999,30.719999,30.719999,-21075.509766,0
2018-10-17,31.400000,32.040001,31.400000,32.040001,-21981.099609,313
2018-10-18,31.480000,31.480000,31.440001,31.440001,-21569.470703,150
2018-10-19,31.420000,31.420000,31.420000,31.420000,-21555.750000,0
2018-10-22,31.620001,31.620001,31.620001,31.620001,-21692.957031,0
2018-10-23,31.600000,31.600000,31.600000,31.600000,-21679.236328,0
2018-10-24,31.620001,31.620001,31.320000,31.320000,-21487.142578,450
2018-10-25,31.440001,31.440001,31.440001,31.440001,-21569.470703,0
2018-10-26,31.400000,31.400000,30.639999,30.639999,-21020.626953,300
2018-10-29,30.600000,30.600000,30.600000,30.600000,-20993.185547,0
2018-10-30,30.580000,30.580000,30.580000,30.580000,-20979.464844,0
2018-10-31,30.480000,30.480000,30.480000,30.480000,-20910.857422,0
2018-11-01,30.940001,30.940001,30.940001,30.940001,-21226.445313,0
2018-11-02,31.160000,31.180000,31.160000,31.180000,-21391.097656,50
2018-11-05,31.700001,31.700001,31.700001,31.700001,-21747.843750,0
2018-11-06,32.200001,32.200001,32.200001,32.200001,-22090.869141,0
2018-11-07,32.500000,33.520000,32.500000,33.520000,-22996.458984,300
2018-11-08,33.660000,33.660000,33.619999,33.619999,-23065.060547,290
2018-11-09,34.560001,34.560001,34.060001,34.060001,-23366.925781,1800
2018-11-12,34.020000,34.020000,34.020000,34.020000,-23339.482422,0
2018-11-13,33.919998,34.220001,33.919998,34.220001,-23476.695313,22
2018-11-14,34.540001,34.540001,34.540001,34.540001,-23696.228516,0
2018-11-15,35.500000,35.500000,35.500000,35.500000,-24354.839844,0
2018-11-16,34.939999,34.939999,34.939999,34.939999,-23970.650391,0
2018-11-19,35.180000,35.180000,35.180000,35.180000,-24135.302734,0
2018-11-20,35.160000,35.160000,35.160000,35.160000,-24121.582031,0
2018-11-21,34.939999,34.939999,34.939999,34.939999,-23970.650391,0
2018-11-22,35.320000,35.320000,35.320000,35.320000,-24231.349609,0
2018-11-23,35.119999,35.119999,35.119999,35.119999,-24094.140625,0
2018-11-26,34.860001,34.860001,34.860001,34.860001,-23915.765625,0
2018-11-27,34.900002,34.900002,34.900002,34.900002,-23943.208984,0
2018-11-28,35.080002,35.080002,35.080002,35.080002,-24066.697266,0
2018-11-29,34.799999,34.799999,34.799999,34.799999,-23874.601563,0
2018-11-30,34.880001,34.880001,34.880001,34.880001,-23929.488281,0
2018-12-03,35.119999,35.919998,35.119999,35.919998,-24642.980469,59
2018-12-04,35.779999,35.779999,35.779999,35.779999,-24546.933594,0
2018-12-05,36.119999,36.119999,36.119999,36.119999,-24780.191406,0
2018-12-06,36.099998,36.099998,36.099998,36.099998,-24766.470703,0
2018-12-07,35.220001,35.520000,35.220001,35.520000,-24368.560547,231
2018-12-10,34.540001,34.540001,34.540001,34.540001,-23696.228516,0
2018-12-11,34.740002,34.740002,34.740002,34.740002,-23833.441406,0
2018-12-12,35.700001,35.700001,35.700001,35.700001,-24492.050781,0
2018-12-13,35.919998,36.400002,35.919998,36.400002,-24972.285156,100
2018-12-14,36.020000,36.020000,36.020000,36.020000,-24711.587891,0
2018-12-17,35.919998,35.919998,35.919998,35.919998,-24642.980469,0
2018-12-18,35.660000,35.660000,35.660000,35.660000,-24464.607422,0
2018-12-19,35.360001,35.360001,35.360001,35.360001,-24258.792969,0
2018-12-20,35.200001,35.200001,35.200001,35.200001,-24149.023438,0
2018-12-21,35.320000,35.320000,35.320000,35.320000,-24231.349609,0
2018-12-27,35.020000,35.020000,35.020000,35.020000,-24025.535156,0
2018-12-28,34.480000,34.700001,34.480000,34.700001,-23805.998047,0
2019-01-02,34.660000,35.220001,34.660000,35.220001,-24162.746094,200
2019-01-03,35.320000,35.880001,35.320000,35.880001,-24615.541016,200
2019-01-04,35.360001,35.360001,35.360001,35.360001,-24258.792969,0
2019-01-07,35.980000,35.980000,35.980000,35.980000,-24684.144531,0
2019-01-08,36.160000,36.160000,36.160000,36.160000,-24807.632813,0
2019-01-09,36.299999,36.299999,36.299999,36.299999,-24903.677734,0
2019-01-10,35.900002,36.380001,35.900002,36.380001,-24958.564453,125
2019-01-11,35.840000,35.840000,35.840000,35.840000,-24588.097656,0
2019-01-14,35.919998,35.919998,35.919998,35.919998,-24642.980469,0
2019-01-15,35.779999,35.779999,35.779999,35.779999,-24546.933594,0
2019-01-16,35.580002,35.580002,35.580002,35.580002,-24409.726563,0
2019-01-17,35.959999,35.959999,35.959999,35.959999,-24670.423828,0
2019-01-18,36.900002,36.900002,36.900002,36.900002,-25315.312500,0
2019-01-21,36.599998,36.599998,36.599998,36.599998,-25109.494141,30
2019-01-22,36.380001,36.380001,36.380001,36.380001,-24958.564453,0
2019-01-23,36.360001,36.360001,36.360001,36.360001,-24944.843750,0
2019-01-24,36.279999,36.279999,36.279999,36.279999,-24889.957031,0
2019-01-25,36.320000,36.320000,36.320000,36.320000,-24917.400391,0
2019-01-28,36.160000,36.160000,36.160000,36.160000,-24807.632813,0
2019-01-29,36.560001,36.560001,36.560001,36.560001,-25082.054688,0
2019-01-30,36.200001,36.200001,36.200001,36.200001,-24835.074219,0
2019-01-31,36.139999,36.139999,36.139999,36.139999,-24793.914063,0
2019-02-01,35.660000,35.840000,35.380001,35.840000,-24588.097656,230
2019-02-04,35.799999,35.799999,35.799999,35.799999,-24560.656250,0
2019-02-05,35.520000,36.200001,35.520000,36.200001,-24835.074219,100
2019-02-06,35.240002,35.240002,35.240002,35.240002,-24176.466797,0
2019-02-07,35.680000,35.680000,35.680000,35.680000,-24478.330078,0
2019-02-08,35.439999,35.439999,35.439999,35.439999,-24313.675781,0
2019-02-11,35.020000,35.020000,35.020000,35.020000,-24025.535156,0
2019-02-12,35.340000,35.340000,35.340000,35.340000,-24245.072266,0
2019-02-13,35.939999,35.939999,35.939999,35.939999,-24656.701172,0
2019-02-14,35.480000,35.480000,35.480000,35.480000,-24341.117188,0
2019-02-15,35.240002,35.240002,35.240002,35.240002,-24176.466797,0
2019-02-18,35.560001,36.520000,35.560001,36.520000,-25054.613281,100
2019-02-19,36.480000,36.480000,36.480000,36.480000,-25027.167969,0
2019-02-20,36.400002,36.400002,36.400002,36.400002,-24972.285156,1600
2019-02-21,36.320000,36.320000,36.320000,36.320000,-24917.400391,0
2019-02-22,36.480000,36.500000,36.480000,36.500000,-25040.888672,100
2019-02-25,36.740002,36.779999,36.740002,36.779999,-25232.984375,25
2019-02-26,36.799999,36.799999,36.799999,36.799999,-25246.705078,0
2019-02-27,37.040001,37.040001,37.040001,37.040001,-25411.359375,0
2019-02-28,36.700001,36.700001,36.700001,36.700001,-25178.099609,0
2019-03-01,36.840000,36.840000,36.840000,36.840000,-25274.148438,0
2019-03-04,36.939999,36.939999,36.939999,36.939999,-25342.751953,0
2019-03-05,37.360001,37.360001,37.360001,37.360001,-25630.896484,0
2019-03-06,37.560001,37.560001,37.560001,37.560001,-25768.107422,0
2019-03-07,37.680000,37.680000,37.680000,37.680000,-25850.433594,0
2019-03-08,37.320000,37.320000,37.320000,37.320000,-25603.453125,0
2019-03-11,37.340000,37.340000,37.340000,37.340000,-25617.173828,0
2019-03-12,37.939999,37.939999,37.939999,37.939999,-26028.806641,0
2019-03-13,37.700001,38.320000,37.700001,38.320000,-26289.503906,20
2019-03-14,38.320000,38.740002,38.320000,38.740002,-26577.646484,54
2019-03-15,38.740002,39.000000,38.400002,38.400002,-26344.390625,105
2019-03-18,38.759998,40.200001,38.759998,40.200001,-27579.285156,100
2019-03-19,40.619999,40.619999,40.619999,40.619999,-27867.421875,0
2019-03-20,40.619999,40.619999,40.619999,40.619999,-27867.421875,0
2019-03-21,40.439999,40.900002,40.439999,40.900002,-28059.519531,10
2019-03-22,40.759998,41.360001,40.459999,40.459999,-27757.652344,75
2019-03-25,40.259998,40.259998,40.259998,40.259998,-27620.445313,0
2019-03-26,40.400002,41.060001,40.400002,41.060001,-28169.287109,23
2019-03-27,39.660000,39.660000,39.660000,39.660000,-27208.814453,0
2019-03-28,38.779999,38.779999,38.779999,38.779999,-26605.087891,0
2019-03-29,38.680000,38.680000,38.680000,38.680000,-26536.484375,0
2019-04-01,39.099998,39.740002,39.099998,39.740002,-27263.701172,15
2019-04-02,39.380001,39.380001,39.380001,39.380001,-27016.720703,0
2019-04-03,39.599998,39.599998,39.599998,39.599998,-27167.650391,0
2019-04-04,39.860001,39.860001,39.860001,39.860001,-27346.025391,0
2019-04-05,39.419998,39.419998,39.419998,39.419998,-27044.160156,0
2019-04-08,39.419998,39.419998,39.419998,39.419998,-27044.160156,0
2019-04-09,39.160000,39.160000,39.160000,39.160000,-26865.789063,0
2019-04-10,38.980000,38.980000,38.980000,38.980000,-26742.298828,0
2019-04-11,39.520000,39.520000,39.520000,39.520000,-27112.769531,0
2019-04-12,40.020000,40.020000,40.020000,40.020000,-27455.794922,0
2019-04-15,40.779999,40.980000,40.779999,40.980000,-28114.402344,125
2019-04-16,40.840000,40.840000,40.840000,40.840000,-28018.355469,0
2019-04-17,40.459999,40.459999,40.459999,40.459999,-27757.652344,0
2019-04-18,40.520000,40.520000,40.520000,40.520000,-27798.818359,0
2019-04-23,40.240002,40.240002,40.240002,40.240002,-27606.724609,0
2019-04-24,39.900002,39.900002,39.900002,39.900002,-27373.470703,0
2019-04-25,39.959999,39.959999,39.959999,39.959999,-27414.630859,0
2019-04-26,39.599998,39.599998,39.599998,39.599998,-27167.650391,0
2019-04-29,39.599998,39.599998,39.599998,39.599998,-27167.650391,0
2019-04-30,39.240002,39.240002,39.240002,39.240002,-26920.675781,0
2019-05-02,38.900002,38.900002,38.900002,38.900002,-26687.416016,500
2019-05-03,38.959999,38.959999,38.959999,38.959999,-26728.578125,0
2019-05-06,38.619999,38.619999,38.619999,38.619999,-26495.320313,0
2019-05-07,38.259998,38.259998,38.259998,38.259998,-26248.339844,0
2019-05-08,38.060001,38.060001,38.060001,38.060001,-26111.132813,0
2019-05-09,38.180000,38.180000,38.180000,38.180000,-26193.458984,0
2019-05-10,38.099998,38.400002,38.099998,38.400002,-26344.390625,400
2019-05-13,38.779999,38.779999,38.779999,38.779999,-26605.087891,0
2019-05-14,38.259998,38.259998,36.980000,36.980000,-25370.193359,7
2019-05-15,37.040001,37.040001,37.040001,37.040001,-25411.359375,0
2019-05-16,37.500000,37.500000,37.500000,37.500000,-25726.943359,0
2019-05-17,37.439999,37.439999,37.439999,37.439999,-25685.777344,0
2019-05-20,37.119999,37.119999,37.119999,37.119999,-25466.242188,0
2019-05-21,36.580002,36.580002,36.459999,36.500000,-25040.888672,2000
2019-05-22,36.380001,36.380001,36.380001,36.380001,-24958.564453,0
2019-05-23,36.959999,36.959999,36.959999,36.959999,-25356.472656,0
2019-05-24,36.520000,36.520000,36.520000,36.520000,5040.298340,0
2019-05-27,36.680000,36.680000,36.680000,36.680000,5062.380371,0
2019-05-28,36.840000,36.840000,36.840000,36.840000,5084.462891,0
2019-05-29,36.220001,36.220001,36.220001,36.220001,4998.893555,0
2019-05-30,37.240002,37.240002,37.240002,37.240002,5139.668945,0
2019-05-31,37.619999,37.619999,37.619999,37.619999,5192.114258,0
2019-06-03,36.939999,36.939999,36.939999,36.939999,5098.264160,0
2019-06-04,37.320000,37.320000,37.320000,37.320000,5150.709961,0
2019-06-05,37.740002,37.740002,37.740002,37.740002,5208.676758,0
2019-06-06,38.099998,38.099998,38.099998,38.099998,5258.361328,0
2019-06-07,38.240002,38.240002,38.240002,38.240002,5277.683594,0
2019-06-11,38.840000,38.840000,38.840000,38.840000,5360.492188,0
2019-06-12,38.279999,38.279999,38.279999,38.279999,5283.203613,0
2019-06-13,37.419998,37.419998,37.419998,37.419998,5164.511230,0
2019-06-14,36.980000,36.980000,36.980000,36.980000,5103.784668,0
2019-06-17,37.160000,37.160000,37.160000,37.160000,5128.627441,0
2019-06-18,37.340000,37.340000,37.340000,37.340000,5153.470215,0
2019-06-19,36.820000,36.900002,36.820000,36.900002,5092.744141,540
2019-06-20,36.619999,36.619999,36.619999,36.619999,5054.099609,0
2019-06-21,36.119999,36.119999,36.119999,36.119999,4985.092285,0
2019-06-24,36.000000,36.000000,36.000000,36.000000,4968.530762,0
2019-06-25,35.820000,35.820000,35.820000,35.820000,4943.687988,0
2019-06-26,35.299999,35.299999,35.299999,35.299999,4871.920410,0
2019-06-27,35.080002,35.080002,35.080002,35.080002,4841.557129,0
2019-06-28,34.799999,34.799999,34.799999,34.799999,4802.912598,0
2019-07-01,34.740002,34.740002,34.740002,34.740002,4794.632324,0
2019-07-02,35.680000,35.680000,35.680000,35.680000,4924.366211,0
2019-07-03,36.040001,36.040001,36.040001,36.040001,4974.051758,0
2019-07-04,36.639999,36.639999,36.639999,36.639999,5056.859863,0
2019-07-05,36.759998,36.759998,36.759998,36.759998,5073.421387,0
2019-07-08,36.759998,36.759998,36.759998,36.759998,5073.421387,0
2019-07-09,37.060001,37.060001,37.060001,37.060001,5114.826172,0
2019-07-10,36.680000,36.680000,36.680000,36.680000,5062.380371,0
2019-07-11,37.240002,37.240002,37.240002,37.240002,5139.668945,0
2019-07-12,37.700001,37.700001,37.700001,37.700001,5203.155762,0
2019-07-15,37.660000,37.660000,37.660000,37.660000,5197.635254,0
2019-07-16,37.560001,37.560001,37.560001,37.560001,5183.833984,0
2019-07-17,37.480000,38.139999,37.480000,38.139999,5263.882324,40
2019-07-18,38.060001,38.660000,38.060001,38.660000,5335.649414,35
2019-07-19,38.400002,38.900002,38.400002,38.900002,5368.773438,300
2019-07-22,38.900002,38.900002,38.900002,38.900002,5368.773438,0
2019-07-23,38.480000,38.480000,38.480000,38.480000,5310.806641,0
2019-07-24,38.540001,38.540001,38.540001,38.540001,5319.087891,0
2019-07-25,38.320000,38.320000,38.320000,38.320000,5288.724609,0
2019-07-26,37.799999,37.799999,37.799999,37.799999,5216.957031,0
2019-07-29,37.720001,37.720001,37.720001,37.720001,5205.916016,0
2019-07-30,37.320000,37.320000,37.320000,37.320000,5150.709961,0
2019-07-31,37.619999,37.619999,37.619999,37.619999,5192.114258,0
2019-08-01,37.380001,37.380001,37.380001,37.380001,5158.991211,0
